income_level,env_identity_score,freq_ev,freq_hsr,diet_type,appliance_efficiency,freq_waste_sorting,freq_reduce_disposable,income_numeric,direct_rebound_score,psych_rebound_score
High,58.33781159581369,0.9400359449841771,1.0,Omnivore,3,0.9237379213594565,0.7933436471251183,3,0.9808055626635395,0.7345062092609986
Medium,54.17635419717692,0.6277004136007399,0.8178166234340954,Omnivore,1,0.7592458104877189,0.6277429769930384,2,0.7380231002112506,0.5544196163483364
Medium,59.161193272166805,0.3756487354930008,0.7765873843099473,Omnivore,4,0.5239309120035822,0.5569893756397533,2,0.8099295785925649,0.576423504618894
Medium,65.06936292348178,0.14105979949229708,1.0,Omnivore,3,0.6284825327730876,0.0,2,0.7542981173535492,0.6363185968499109
Medium,73.36955530304633,0.8093238527759673,1.0,Omnivore,2,0.8382998581911529,0.535051661885672,2,0.4121571492190139,0.6882139328212034
High,60.06344788491227,1.0,0.41186714677141867,Vegetarian,5,0.29494331767285875,0.7593075198036036,3,1.0,0.6451943329641867
High,69.2832944703473,0.8858544924014919,0.5241209335485506,Omnivore,3,0.8050505689957038,0.28469044765006424,3,1.0,0.7243447682639841
Medium,84.57539598406412,0.11787848403481807,1.0,Vegan,4,0.9724393795372306,0.6357156480076716,2,0.41722950521627206,0.9446600856908689
Medium,65.71964418397177,0.21623289439099125,1.0,Omnivore,2,0.4951853152330087,0.5308903388796532,2,0.749609079682622,0.5030064271284443
Low,64.67479284007167,0.06947998488353191,0.8685647932906548,Omnivore,5,0.6041509461104182,0.6063186439395581,1,0.7114534829353257,0.6022027331501322
Low,37.21633762364898,0.5703860995762268,0.7405369159848841,Omnivore,2,0.0,0.1865964993884514,1,0.5319308211904639,0.453875038780087
High,20.53904794756405,0.9564776788404123,0.7346282025892648,Omnivore,5,0.3911687498241384,0.29562151365031564,3,1.0,0.45726767469544216
Medium,65.82563593845252,0.11057918706865943,0.7682439539749021,Vegetarian,1,0.7418474466945384,0.6623064427638684,2,0.726858994122626,0.8238849524206038
Low,58.57763653078692,0.8383378205933852,0.9730873061378386,Vegetarian,2,0.32445986533161514,0.21292838455338692,1,0.5500222764810719,0.5496543264693399
Low,52.278259876278874,0.5555089783954832,0.36987255694781007,Omnivore,1,0.310770837670885,0.1984041555846981,1,0.5364248089897643,0.48224198694181486
Medium,63.65295306279517,0.6899690121417249,1.0,Vegetarian,3,0.5496101847261616,0.5814587182944722,2,0.8957233738586801,0.7131829034614092
Low,59.093944062046376,0.9714018486086462,1.0,Omnivore,5,0.7607979324471557,0.9311284198452277,1,0.8080999041165737,0.6012222523968503
Low,76.91670375950848,0.18368098824769732,1.0,Omnivore,2,0.8700742161770147,0.9409534740802101,1,0.11840074459540695,0.7216472605947598
Medium,61.29166302388467,0.9012240229777893,0.622780372128904,Omnivore,1,0.44847033293579386,0.3401628801669129,2,0.8010330225232113,0.5675327993908345
Medium,48.796150723947484,0.1261026959874093,0.4049362410764666,Vegan,4,0.36930663406214354,0.16501038537281493,2,0.8184138003445287,0.6247372568474566
Medium,74.85249358438934,0.49295880663668223,0.7836054317508914,Omnivore,1,0.7590442636839605,0.5094255380877567,2,0.3640714284204619,0.5783899285588867
Low,56.743033875806965,0.8514386963311144,0.9452919099530933,Vegetarian,2,0.40729683989407883,0.9330253185747832,1,0.6394106498876824,0.7476367516202722
Medium,67.89805025508461,0.9062542367378682,0.9731999946985339,Omnivore,3,0.5748911427128793,0.5608613175239059,2,0.7328852967746349,0.6126560927724386
Low,52.83883940710799,0.5063716735451453,0.6468353521011114,Omnivore,5,0.666762193660895,0.49473969023103725,1,0.840983595353567,0.47128761413671744
Medium,50.25259671753845,0.5941046382754251,0.864549377420822,Omnivore,4,0.25716160720823145,0.17117531948758477,2,0.8040402865490519,0.43508525955506067
Medium,61.262523452785445,0.7081473345985572,1.0,Vegetarian,1,0.5841518079291722,0.517431561909217,2,0.698955970790478,0.6950603887782313
Medium,60.19242965315528,0.8327586684527142,0.32724692060338345,Vegetarian,2,0.5585712784653176,0.045694890413480516,2,0.8433270219819796,0.5229350825816859
High,67.1974055305025,0.3215111695376662,0.7866080755827882,Omnivore,3,0.6634029244117171,0.14394730539415318,3,1.0,0.5353838783029358
Medium,55.97031370035386,0.8100693082292276,1.0,Vegetarian,5,0.6125453623338846,0.49020366918214625,2,0.9277141524820273,0.6674632143080079
Medium,32.45460324344404,0.48127615051161676,0.7084174866805975,Omnivore,4,0.4474638838465534,0.3395098298598199,2,0.866011891488843,0.47235580643582437
Low,53.50839174617417,0.450623425108169,0.9190180466599408,Vegetarian,1,0.6919276853626384,0.3203547214185846,1,0.4857815926793059,0.6247002323293059
Medium,71.90727700715723,0.5238997519969982,0.8762127776411281,Vegetarian,1,0.650284086556459,0.694548104072668,2,0.2885495593587277,0.7362780876865893
Low,55.5393588113534,0.5092115852460426,1.0,Vegetarian,1,0.5251073531936747,0.0750300890179949,1,0.6058082395892637,0.6033269950329725
Low,56.30424896228178,0.9450505533946035,0.3361427813004471,Vegetarian,5,0.6332337553447827,0.3647576798684937,1,0.8099007227067528,0.6660265085719635
High,74.79564758858905,0.8482037727921515,0.8650230597153226,Vegetarian,5,0.7839846280273737,0.4313950370005191,3,0.7715664994931426,0.7649892885248831
Medium,49.32040159111616,0.9531775382631392,0.3380185570700985,Vegetarian,4,0.6073453033395582,0.3847218537289568,2,0.8254933758168628,0.5655595767624839
High,36.857951726356504,0.3802901306156406,0.34407532074535296,Omnivore,2,0.45851800888744154,0.2156995063371706,3,0.8161239319010002,0.5226859439005759
Medium,57.59053320711759,0.7241359788326331,0.6709910164538497,Omnivore,1,0.41113077921127883,1.0,2,0.6881797174091973,0.6237545514967007
Medium,52.737390731268945,0.8122395386087472,0.419227045156832,Omnivore,4,0.9022632598267433,0.15349777502388684,2,0.8494033947321754,0.6254777926962087
Medium,45.50630520370119,0.6791288313348619,1.0,Omnivore,4,0.4557983917626986,0.3777596442754368,2,0.9157502297962391,0.5110049218671217
Medium,57.36932316151964,0.6069222802265404,1.0,Omnivore,4,0.7136340130427088,1.0,2,0.8401500492514342,0.6474722598082165
Medium,67.37258470870175,0.5648127810861823,0.6729725697641126,Omnivore,2,0.7958433662427626,0.7447320712644699,2,0.6975893254097568,0.6622071750541592
Low,59.860671576482765,0.860930482578696,0.9390510699200934,Omnivore,4,0.6529918025665336,0.48700818761577264,1,0.755961315809854,0.6027291000690778
Medium,64.60471609029356,0.8216465971645001,0.856776901045254,Omnivore,3,0.698514433410643,0.7830940961647765,2,0.7937282286854805,0.6868137670682872
Low,87.20111547773135,0.22228872118059953,1.0,Vegetarian,5,1.0,0.9157959416672088,1,0.2675500010933838,0.9037638976597626
Low,54.85681707663654,0.8485876570308781,0.9017296952001249,Omnivore,4,0.5069100144131843,0.12597474124914915,1,0.7878657742626091,0.5095885021870158
Medium,64.17522951967004,0.4140686194404425,0.3211286020889123,Vegetarian,2,0.7968728276041431,0.07005135454131262,2,0.806104430941743,0.7241770327044046
Low,52.36179956101298,0.2536968299958108,1.0,Omnivore,3,0.6241027353889446,0.46535118740439707,1,0.6743128991111019,0.6005040022136298
High,47.304604201695405,1.0,0.9833711423045951,Omnivore,3,0.708204153867786,0.2503929636153008,3,0.9582793507848915,0.5959250018329314
High,51.22638519873345,0.6320247996337416,0.7658546315601482,Omnivore,3,0.41298305044065914,1.0,3,0.9337343331351519,0.5657920647256899
High,52.81862142717467,1.0,1.0,Omnivore,3,0.5450478538112601,0.7759010649148994,3,1.0,0.6564433074454618
Medium,65.39213696320688,0.2634036119558445,1.0,Vegetarian,2,0.4828713574940832,0.8805697169402837,2,0.7634476060414568,0.7558176575475174
Low,95.23613680051136,0.10392932142221781,1.0,Vegetarian,1,1.0,0.08261374970719071,1,0.09890484336755129,0.7442713379313414
High,49.259348455862394,0.6954591929029443,0.8542849734758496,Omnivore,5,0.34474173966181576,0.2334963938302819,3,1.0,0.45075180854834096
Medium,53.75062041576806,0.10022825664288426,1.0,Omnivore,1,0.6039161459773544,0.4448146433994903,2,0.5577446334473803,0.6487574407699372
High,59.053154803331275,0.9543759555249096,0.5940860088280739,Vegetarian,4,0.4997933459110527,0.27156745803651283,3,1.0,0.552452522515569
High,65.9369827306462,0.4760751360694104,0.6543021559647084,Omnivore,2,0.887606805239208,0.3619494110612157,3,1.0,0.644302708200943
High,63.953262179321776,0.6436456466034788,0.5025402135601053,Omnivore,4,0.6278264023306022,0.455839284281989,3,1.0,0.7040537425147804
Low,79.26143690922176,0.18703356509155425,1.0,Vegetarian,4,0.922842349702955,0.6978671206849778,1,0.244818636361987,0.8666020624385874
Medium,23.604118941971876,0.28665924844725266,0.8625089846591256,Omnivore,3,0.019273389770109006,1.0,2,0.8023784293492159,0.5023455085034957
High,24.19605194706491,0.9814902432585719,0.22662310860556645,Vegan,2,0.11571974609250613,4.4746678735080314e-05,3,0.9003332273464497,0.5119372364334248
Medium,52.56182741984776,0.15158791190231946,1.0,Omnivore,1,0.6470265659432534,0.6917113763653225,2,0.5485937880381048,0.6434676000147868
Low,76.45950281315564,0.7471595611269574,1.0,Omnivore,3,1.0,1.0,1,0.4248449161378811,0.8296054855153191
Medium,36.51527952591606,0.9174258528045012,1.0,Omnivore,1,0.47036729506068686,0.005751392382062348,2,0.698801418571523,0.45219126662565684
High,14.885514904593641,0.8798367597577204,0.12257836369616913,Omnivore,4,0.6254521124651609,0.7277703303636125,3,1.0,0.5277916966522737
Medium,68.56769109328813,0.8110216892922268,0.8477993744086083,Omnivore,2,0.8439728986511599,0.6420503609103073,2,0.7897887384682252,0.7207587185708666
Medium,63.65485835554072,0.1089716293039158,1.0,Vegan,5,0.6397526130346958,0.0,2,0.8856576266522453,0.7444724210479774
Low,43.64687389800855,0.25073182600205446,0.761180954061884,Omnivore,3,0.3722691253994083,0.730263323355781,1,0.5853922483962642,0.4590172911916079
Medium,45.21690598918605,0.894538852240591,0.8927319956452078,Omnivore,2,0.8155827392937071,0.0,2,0.6603873805157553,0.41721898280137293
High,45.45384420547988,0.9151056136180893,1.0,Omnivore,3,0.6160279844610308,0.8161514438920497,3,0.9587405327370916,0.6115066280621025
Low,61.6580297621091,0.6395538263773112,0.6826272117707417,Omnivore,2,0.5134948014091618,0.805825628958769,1,0.615483544169239,0.5814033387424203
Medium,50.605270857254894,0.6637667361217,1.0,Omnivore,2,0.3742752858956435,0.10962959843938908,2,0.771505422168395,0.34948494937001195
High,67.4109587846328,0.6142005543046434,0.49997089868845473,Vegetarian,4,0.541361831626838,0.44473582472694867,3,1.0,0.6476544139116732
Medium,17.180600056434137,0.04455663161765322,0.35678905530854543,Omnivore,1,0.2740563308879458,0.34852131520590157,2,0.6402522933340237,0.4045756163878367
Medium,47.14722202308301,0.784441542070729,0.27908173004274084,Omnivore,2,0.1678424525708644,0.2264094827045017,2,0.7888563224950121,0.4262745595356734
Medium,43.10919058633425,0.6787132362153538,0.5799727642669223,Omnivore,4,0.3289035907292251,0.8812746439356058,2,0.8282497530890787,0.5966270643897219
Medium,56.15488982441262,0.4728044641127247,0.6606839939461835,Omnivore,2,0.6210543010192686,0.7423650818738231,2,0.7173764761368476,0.6436682806673366
Low,51.92928362264792,0.8997596153682574,1.0,Omnivore,1,0.5248152414248927,0.0,1,0.6901514669959528,0.5015637856716786
High,71.9676566984365,0.6361596649850988,1.0,Vegetarian,2,0.6286778846548416,0.5471050098311205,3,0.47790515772647446,0.6606774184710751
High,32.109948425099134,0.4943217442312359,0.5972723002811623,Omnivore,5,0.46006442556573535,0.4235037473358153,3,1.0,0.5338912049625356
High,60.68237214496128,1.0,0.9555258393485546,Vegetarian,5,0.7447652454808787,0.2718069256072018,3,1.0,0.7709805139344641
High,68.37504634817559,0.9969876547589855,0.3946585822565691,Vegan,3,0.6404575031311327,0.8972948255855115,3,1.0,0.9411570978732992
Medium,87.84971154842933,0.6149798106483447,0.6195200937605227,Vegetarian,2,0.7722117389694145,0.9164328524469758,2,0.40201480496706654,0.8081280509255193
Medium,52.77351043359787,0.13073473945784997,0.8908154074097443,Vegan,5,0.7006504851331288,0.6552485297517219,2,0.9037482578701221,0.8408054770599508
Medium,64.86687906528776,0.21507147146505246,0.9657012145517411,Vegan,2,0.6169244620648462,0.446048928257463,2,0.6589019849142406,0.7654500043353217
Medium,32.94205811156453,0.6562279904088066,0.9388449492652498,Omnivore,4,0.33223023429216,0.0,2,0.8913605738138054,0.39108162770962174
Medium,24.120656935304645,0.38504123784041167,0.5236030437301255,Vegetarian,3,0.39777590953080966,0.5662771617060436,2,0.7731333105900605,0.6205689199023338
Medium,72.6716156367255,0.9364731916659712,1.0,Vegetarian,5,0.506706320997226,1.0,2,0.5672879232069323,0.6841176338679618
High,59.91659559527894,1.0,0.9835633105365842,Vegetarian,5,0.4955156533583925,0.8092552848963697,3,1.0,0.675630400994698
Medium,77.67769034697633,0.9056369252749182,1.0,Omnivore,1,0.7245931066527004,0.9146648261735739,2,0.3120049697084933,0.7491435491822849
Medium,39.39895666545377,0.37754542299555716,0.412125009751948,Omnivore,2,0.7754191866670526,0.3470579051815206,2,0.6648382391176663,0.5435402936742885
Low,67.79853209293128,0.7886864292314241,0.890672224217296,Vegetarian,5,0.42746404108691444,0.352435837744169,1,0.7746931866578439,0.6046793301087348
Medium,88.0322676081578,0.4514416734706834,1.0,Vegetarian,5,0.8882786991836993,0.9560869283105139,2,0.5037388105578802,0.9490103131815553
Low,66.29558412535899,0.1671000877656339,1.0,Vegetarian,4,0.4856393637254468,0.3643660743676854,1,0.5623126812637204,0.6943708162740955
Medium,64.14872258386573,0.033393204865857395,0.5219277550859804,Omnivore,2,1.0,0.8351516534423868,2,0.6726699443959405,0.6298514924260642
Medium,60.12834121236525,0.38571671276102004,0.8238597260291185,Omnivore,3,0.6546468109405444,0.5826874432248873,2,0.7753489620230765,0.626232687377999
Low,36.43677814311132,0.9035593036972819,0.5283691984291955,Omnivore,4,0.173742238019037,0.0,1,0.7690187081847613,0.40158829577972965
Medium,80.33359403565522,0.33898658775567647,0.9275609387572759,Vegan,3,0.47414026367265183,0.6862441749098632,2,0.3544000225492093,0.8646777696495201
Low,50.83713540292401,0.206513164929784,0.486314279117726,Omnivore,1,0.6307732011445312,0.050706763862323756,1,0.55208121583392,0.5580251396838907
Low,67.56724884574525,0.9698207852410403,0.3854486226562144,Vegetarian,5,0.7142964833751644,0.14586909026970163,1,0.8110099244451077,0.6903750237621906
High,36.554485401431194,0.22500411285059213,0.7553378809048448,Vegetarian,5,0.49269036104056224,0.0,3,1.0,0.5848716380303615
Medium,42.308105032383295,0.7857821503937543,0.5473948410227486,Omnivore,3,0.22176536373318564,0.0,2,0.8020800161090476,0.44487525966900127
Low,81.52631098833353,0.42136995574087033,0.5895729566901013,Omnivore,2,1.0,0.3225952108044727,1,0.1780180171726502,0.7153393591745458
Medium,54.790465665632354,0.037487956869659333,0.5978878944061955,Omnivore,1,0.5642843899240408,0.8380351850017155,2,0.6822636049409923,0.5874449535290013
Medium,81.79913214063816,1.0,0.45827586215093574,Omnivore,1,0.902871612295297,0.8537976234417707,2,0.298969904547193,0.6575326025098576
Low,58.82654011412223,0.1396423302095836,1.0,Omnivore,5,0.7130500398289334,1.0,1,0.7106323709118728,0.6491874121431711
Medium,32.371533405632135,0.5517792837256954,0.7430055820014212,Omnivore,5,0.344251013701089,0.21129108614983974,2,0.9546838929254537,0.43189679204102926
Low,73.3810139959758,0.37405420742954776,1.0,Omnivore,3,0.9949209356335027,0.2230221343895838,1,0.2040694592435728,0.6650340814438006
Low,51.15161523366588,0.06519280218469103,0.6788762737160599,Vegetarian,3,0.40552938885289447,0.42360996919442273,1,0.6229213280063515,0.6809302351507033
Medium,70.48033220275565,0.1499224856633791,1.0,Vegetarian,1,0.9092679668513394,0.45990798089428186,2,0.26490450139511756,0.8415691696764255
Medium,60.37816301310123,0.11555669883633879,0.7852090366177595,Vegetarian,3,0.8704100105751161,0.6300791505649324,2,0.834977025475342,0.7937798735582232
Medium,36.85322658085694,0.07136701388938005,0.7582114551049541,Omnivore,5,0.5758600975082074,0.0,2,0.8612254075912762,0.5294975454458221
Medium,62.464421480558535,0.7605581155199229,0.8041160874654495,Vegetarian,1,0.9115133751327276,0.5348436715165281,2,0.7527419178953736,0.7561077900021735
High,92.94334713229199,0.7855662022834292,1.0,Vegan,2,0.7833624991268398,1.0,3,0.5202054773906618,0.923253349583277
Medium,67.39479687771689,0.3428920913489797,0.9036300619906468,Omnivore,2,0.7732764874925794,0.9705744565361671,2,0.7083918597534453,0.7232974605019854
Medium,59.13723370491805,0.41836891013200717,0.567285092104988,Vegan,2,0.6748563326985755,0.8497712320878745,2,0.7531667800044642,0.8868607717659286
Medium,76.13015102935347,1.0,0.5261902864694137,Vegetarian,3,0.7762815092192198,0.7997686004608281,2,0.42162422852815873,0.8354642999010734
Low,63.16002697804666,0.9107518127381472,0.921924523773211,Vegetarian,3,0.7569856569593569,0.8083614163993208,1,0.7427742031191434,0.7514565511922137
Medium,63.14301345394192,0.7156764801225769,0.8048950288167458,Vegetarian,5,0.8728341052393465,0.5145859339557249,2,0.9803627748142242,0.756479108920367
Low,43.62562241761346,0.8846823774216878,0.3141038087841802,Omnivore,5,0.291784185283972,0.48975233992551337,1,0.7920677927990261,0.5914792292324916
Low,63.50772038684398,0.3196480275876248,0.7131560677274883,Omnivore,2,0.39365630673458873,0.49057332333721265,1,0.5599003523383899,0.43348289433653076
High,75.53165124625417,0.6811093260082829,0.8924346782317245,Omnivore,2,0.7143136152441695,0.46537022310301046,3,0.5294932826634495,0.6894922063202862
High,47.45906771849963,0.8137121818542281,1.0,Omnivore,5,0.0,0.47261502964333624,3,1.0,0.42515720025359455
Medium,81.36743731870422,0.7236259472972641,0.48293824242688344,Omnivore,4,0.7997988975070284,1.0,2,0.4345111880594506,0.7056842925039706
Medium,58.62440963782311,0.48169983801234095,0.6416173964351185,Vegetarian,3,0.8721749425024219,0.5721697577799613,2,0.7436089278619469,0.7346265631233784
